Gene ID 1,Gene ID 2
4193,5705
9968,9477
51585,7082
5705,5695
978,55041
259,2023
3309,648
9638,22930
7316,23327
2618,23039
2335,163
10062,580
22826,25962
1432,6548
10342,10476
79443,23417
10987,6161
4641,22832
6878,3066
2521,8301
3183,6157
9500,25902
254827,1952
7014,904
6911,259234
2332,6124
9099,81603
24140,7555
10985,23450
22827,84991
4090,11059
5575,7584
72654,51362
6206,7417
69837,5987
4067,3815
9641,47
7514,8780
7913,8360
2146,23451
286940,22800
23020,6158
3309,22824
23451,5042
523,9521
10687,254173
402665,9890
7157,64779
4297,4534
5747,87
9060,84984
3315,103910
1213,5971
3320,9889
162417,55116
132320,10529
5701,5692
23450,9129
10342,1400
8139,60678
5108,9738
353132,440023
3881,91694
23370,2782
115,5142
1796,2534
5499,8841
7251,84962
3310,150353
381319,3726
51213,23012
23197,100526737
11102,84966
5746,6993
1432,2048
11100,1653
25895,6950
4087,1659
367,3172
29882,246184
5296,23603
5601,339834
9531,10262
202559,23291
1822,84766
1026,9149
6434,7307
8338,57459
8826,60312
24061,23063
23363,2975
7168,60412
3763,1739
1119,81490
7629,22806
4171,79763
55743,5371
5536,93100
10521,9785
1062,83540
409,7200
93380,27349
7917,9875
54925,54925
26994,64750
3014,675
5720,7414
259282,6878
8517,8454
1026,10013
1994,3553
3170,112939
83755,162968
6207,8663
3783746,5094
55832,728774
58500,440295
1660,55696
5318,54763
1956,36
228140,832
9060,60626
6160,9040
8826,2314
112869,23450
441058,79784
2110,4710
4914,79892
85293,337969
8907,24144
3185,4440
1994,27332
8548,83878
539,8517
26994,10254
10923,6418
8848,851991
81857,81857
5500,2314
5707,9641
983,9738
84530,84530
128,5832
5499,170954
6117,58517
3537,29979
3953,5788
4192,6385
10525,4171
1948,5290
84616,440050
4810,6184
7014,92092
9463,91694
11007,84080
52563,26517
56676,351
1238,6356
6304,9219
23503,83878
6128,117246
4736,6217
84914,142685
8471,274
5566,6455
50649,6224
11253,57134
3609,83858
83987,3837
25962,26121
10250,6635
9861,675
56455,25792
8548,55093
4342,51765
6181,7311
54557,4123
55808,6483
5307,55072
5329,200895
200728,4067
8517,2868
11346,7798
5597,11064
3326,9641
1600,3693
8480,60496
5501,26128
80254,9857
6045,10481
57732,1956
55147,55227
8525,7428
7514,51735
81620,5601
6622,1718
3998,25782
6657,6182
3676,2023
373,23506
2023,5313
1956,9479
67809,55848
9128,100151684
8729,57805
7083,55112
55696,9416
9203,351
319757,1075
2975,6124
7316,852003
57154,7466
5717,90411
99375,1105
337968,374877
9454,140735
11116,10142
8233,90324
24148,7536
9672,7846
6123,6133
410,400590
11331,3192
100037417,5515
9656,2316
5034,9601
50484,4683
10197,83746
6175,6230
56893,84833
6386,283899
2243,5583
28957,84545
10946,11007
3198,55194
6310,408029
2931,47
155348,27335
3174,8431
320706,256586
4281,170082
57019,51068
20181,6421
5515,5594
213539,284217
7529,10298
6428,10657
56916,196528
1295,55199
4695,4726
6776,5162
4778,80256
57521,2923
223082,84937
4087,57556
23759,57819
54715,1406
4904,5250
25939,1915
8740,7187
5824,26090
3007,6207
1655,23451
238799,6472
382,6905
7284,6224
1994,6135
2335,6209
353134,388677
375,2582
182,55294
5148,84456
51690,5993
6195,2634
1938,7458
10307,333
1277,633
6929,7385
22976,7170
8454,65003
7555,10492
10857,5447
6203,9533
81850,353143
10525,9533
23133,29945
5511,6464
57167,5460
6657,1488
4609,6950
80153,84708
7756,9416
49856,9126
1213,9931
9776,9821
1326,6156
8450,3849
6144,6209
10616,257397
5058,7205
24148,9984
4802,57680
7316,856792
10287,2781
3932,1154
4914,9844
732272,839
3778,858
9499,9499
5888,157638
1588,2189
1181,10929
84464,4437
8915,818
851549,7316
4163,5198
11116,165055
3297,7534
1788,58508
10133,1982
8452,55213
856731,4287
213,29951
4171,8361
6314,51232
55048,642947
10382,10657
54955,84460
8939,348093
4055,56616
54971,83637
4171,5610
1643,1026
104831,57132
3866,23557
7416,7417
2956,5591
26986,79084
10916,7157
9440,55339
4914,58509
7328,6049
7040,8425
8175,3329
4914,1962
115948,23557
7430,7132
54464,54512
9197,1192
26469,9050
28973,60488
55294,6837
6310,401442
5071,5690
25913,10620
1627,1212
5710,3030
1398,56143
5788,973
9636,7706
83719,347918
27089,4710
867,1432
101861,5518
65260,203547
975,7278
23291,10726
10131,7534
4914,10607
8481,57701
7251,55658
7903,7903
6117,3192
2483,11340
79705,79930
10142,79005
283899,352954
4299,1025
6464,9846
7415,23165
7323,4281
863,54815
9636,55339
53860,6388
8575,10492
3786,3786
51433,8697
1146,81851
66413,9685
9329,9349
51647,5424
1181,79759
1459,845
26415,10342
10042,5928
11345,3843
7514,54820
4200,4200
3020,58508
7071,5279
23412,404636
554235,11151
9515,288779
408,440915
54512,9019
1039,6602
225659,2782
2975,6136
10283,10992
4809,8559
5881,10519
4255,4998
2213,92935
74107,93343
5981,836
5127,983
5565,8022
4670,5903
8175,139105
10559,64746
3868,83878
6687,9240
25920,23
3161,672
1277,1278
13385,9923
10521,25949
9656,2010
4957,57480
79019,80829
6604,86
27246,7329
7412,1666
6789,27131
56392,10923
5966,51142
9588,9380
3091,7265
6175,6157
64976,28977
9413,55366
8711,58500
11030,51185
356,7525
57835,6193
854869,25842
4914,10342
65970,1601
3691,5566
23126,79364
23450,51021
91526,4851
5091,5521
9924,10576
4914,79665
5073,5394
56420,64837
1499,9821
4869,9045
5706,9717
409,29766
342371,9146
8216,22890
11236,3156
9454,55093
6227,6202
9402,55128
442247,10454
4625,7004
132789,3101
65110,3043
9943,6139
326,7314
25489,176
115948,54951
4921,6714
9260,10152
4620,88
4087,4802
404734,65125
51213,23380
5894,6788
4188,22893
9515,690073
4223,9077
8452,55892
4086,9146
10421,23013
57461,6427
6753,260425
10128,3312
302,8664
23435,708
8665,1982
72068,331
1915,6137
1398,6775
26228,6817
29883,1017
134359,93323
8688,54058
2188,2178
2023,84134
5036,7329
324,3909
8266,3326
54764,246176
6810,8773
4089,17126
8453,2648
5962,2023
84866,410
9731,9928
75296,7879
140032,6167
7301,6714
2040,41
221937,5256
139628,27097
7324,55743
23542,51147
5965,2237
4686,9584
4223,114990
55170,4961527
1665,55696
23013,8449
7416,6993
1994,23174
10668,9883
10289,10475
5532,6547
80179,9685
353174,57463
51690,5496
1478,51691
6622,4712
3303,7189
23560,292
8928,50804
57418,9329
200728,3163
52609,79751
51451,128989
4830,8801
3885,10667
18024,10051
1020,1460
5530,4776
83897,284111
80184,55094
142686,4853
12952,406
1457,27044
1742,90627
54462,351
5682,5709
154,409
25862,6184
3014,27097
6386,23204
381319,100287932
3087,4188
55602,3329
847,1962
2275,126969
5595,708
26121,79228
2130,191
1891,2274
55832,1656
134285,3069
3054,80854
6155,6749
9588,5019
3021,23466
9513,143884
27161,6224
6275,157570
58190,7277
7536,10179
155871,3015
84132,4193
2146,5034
2534,5335
525,534
1363,6092
4005,3670
4000,4288
253012,5296
90070,6382
7428,1479
80725,10174
7531,23367
7534,80851
4188,9929
10865,151121
5599,5604
6193,65003
2023,10574
3397,10611
1994,57146
126328,7386
3609,56993
23512,5356
5581,846
8559,80321
66661,6228
9373,1434
19173,57724
7993,7415
51755,55696
23111,11060
80213,22883
5330,8526
326,10521
6275,7170
9188,4774
6611,7347
3763,3763
100009298,64794
4508,6667
2060,1956
4676,4869
17260,23028
5352,5352
10528,72
4914,4141
391627,9510
64393,6895
5013,287015
1000,1009
8503,2122
5716,5925
4292,445
9425,54531
149986,6407
51213,4116
9636,8985
3300,329
1290,649
1147,4744
4342,342574
1060,79948
7090,8027
4174,55766
6217,6233
57862,80705
6605,29117
2309,5518
1488,253827
1104,5901
133686,3925
90,67030
51073,54460
223,57019
10859,3105
29911,170082
5187,1453
4609,27349
4255,5315
11007,55233
2064,60
3981,5478
93621,390535
20479,56667
1499,4036
3667,5601
373156,5424
2192,254910
6881,117143
4004,7702
79727,131405
84699,84984
695,930
1832,4676
23492,84759
830,5213
27230,100348873
7186,51274
10112,10534
638,387923
55742,6251
6175,6176
10399,10399
29124,29763
23144,7468
79577,1479
1795,4690
3178,5901
1616,4628
1557,7364
1891,4976
27163,170384
54552,51068
100088,23511
10971,9775
2023,6793
5520,2638
114716,3104
2300,22870
23390,64342
83987,5898
1728,2592
54534,64979
10421,55696
8451,8330
9113,154810
3766,6477
79980,92922
7514,25
3630,4036
54386,2577
9924,2193
4670,6142
8452,57003
8161,8985
27258,9785
1665,5217
4914,25917
5594,8352
773,10656
5436,7841
6464,9958
253714,11198
1655,3185
65260,57466
27223,374920
3164,2908
74470,57534
4869,22873
51213,170954
10397,60491
2688,6205
4988,6774
4223,92129
26140,10693
3881,9470
55367,79657
51547,23367
498,6176
55286,8428
1027,6500
1390,2931
81850,284355
4176,545
86,55188
801,319934
5111,6136
11091,6599
79137,7001
2801,9643
3064,93621
4914,5591
8607,10383
80069,348093
1653,1915
8928,255488
3702,5478
23109,23286
2237,5883
5885,1973
10514,6923
326,4690
3316,2274
5626,642947
12261,4904
8559,51421
23759,58517
4988,7104
1374,5093
84263,7536
2011,25865
3305,9020
5789,5789
5450,6478
83987,3308
6780,84708
7629,125115
84206,7529
51019,5764
1635,7298
9167,11338
84957,9943
17869,8295
79671,10935
9820,5705
8815,5965
2932,4286
6209,4193
117584,23288
8841,25855
6167,6168
4171,3315
2335,6122
1196,4670
4343,50649
8452,11321
350,5340
404053,4287
653361,6688
23279,5903
10673,55254
6456,78994
5042,51202
23368,200081
54535,84656
23345,9733
7257,200734
54793,159195
2826,10850
72776,6624
4209,3065
5692,6606
155971,8878
7514,10892
6119,8514
12462,54931
79590,351
83987,908
7316,8314
4833,9319
2516,1387
1153,7175
10642,7284
29079,2
2192,337880
10075,142
2551,672
5582,10640
81608,51585
648,10146
3227,30009
348235,147841
7080,28996
4914,372
63931,64981
57563,90313
805,894
9045,6206
51430,9051
10450,64783
55726,57508
213539,60528
3875,10971
2335,6810
816,54797
10536,386683
7013,2033
4172,10055
4215,71
6426,6626
23513,324
10097,79031
57709,286753
4800,7155
219790,3500
9609,11077
1981,9513
6139,6201
232339,93594
12464,3987
2961,5434
23198,5704
7534,26999
79571,672
4215,8367
3219,26011
5515,5518
2647,79803
57761,169792
1017,7520
8626,8626
6657,80205
7529,79668
705,1662
56851,284361
200081,8517
3315,4638
57510,51400
7316,854681
113,5158
3430,23028
1053,5595
56946,9693
56006,1663
5245,7534
1789,8467
4254,4254
7189,6622
358,57596
11217,1398
4331,7726
11218,5245
23281,11004
90427,284904
7158,25777
1956,11079
4641,4644
27185,4640
1739,58
10985,3312
6224,56902
56455,10615
25855,23309
1108,604
4116,4628
10419,54955
27043,9146
51655,284001
991,7277
637,7529
23411,10487
23481,10412
74107,29127
6612,54778
286075,51081
58490,6777
483,1938
4691,87178
79959,3309
8454,3309
66489,57648
25932,8395
9260,25959
7335,9736
84959,3636
25862,79801
3251,56952
10482,5905
22919,23122
5578,9464
929,196528
12261,11331
51522,84283
51562,653583
155945,7514
10188,4916
154007,4904
122953,26145
10318,10464
6135,6223
407,83737
16709,9217
8450,5052
6732,64426
10482,9784
1155,1152
9851,165055
51512,55914
6500,4792
51013,6224
55686,635
26286,4087
554313,8467
160287,4191
9218,55177
4343,23438
3824,7305
5435,6383
11340,11186
9146,83878
8339,10910
3198,9963
57154,71770
23411,3190
87,5834
7013,9919
8851,55755
3572,7409
10971,1778
51506,8407
26608,6201
2962,6597
51293,7001
23619,84140
80258,9670
2055,9789
10482,9380
3985,9475
10642,6210
83737,7536
6919,114824
5521,6176
284996,6210
10399,293
284427,120
7188,10466
472,7415
84676,5710
5595,5787
204851,4703
20174,6944
353133,386684
9342,23307
3783746,3007
29114,51569
57520,230
155368,23028
9146,23647
3845,29079
115426,7157
23405,8570
10856,79711
160287,5315
1459,7317
856852,7316
3266,5293
4686,6426
5836,5211
5894,79444
1017,2023
993,4507
8708,7355
3832,84501
8631,5788
10813,150572
16348,388697
54472,4092
208518,9730
23834,7311
1642,9978
7534,10787
1457,51177
84914,353333
7430,356
1994,4218
9818,162605
145508,5082
8924,8666
6224,79084
1459,7067
80184,123811
11034,9111
5478,5936
23552,2177
5993,79577
3611,5018
309,4311
22859,6098
3315,7381
25836,9439
2146,64754
1616,55536
9189,9189
1994,58487
2342,84823
5796,781
4214,6168
57823,57823
2034,51586
2521,10061
145508,55722
11336,23173
4343,301
1991,5054
7718,9463
24144,51019
7291,2114
2202,9530
4583,9842
26270,5742
54820,25879
22824,3301
25855,7321
23390,7003
154796,832
1822,283208
5501,153769
3885,9963
3191,6138
1282,351
84675,84675
222229,80742
396,7132
4088,72433
23176,23176
3676,1452
10240,29093
10128,4691
468,3725
1831,5966
10174,284001
1400,8888
4800,54870
154,887
65110,351
11977,57003
2034,2130
10988,213
8557,55038
55790,54867
6633,10946
60314,10212
3676,5725
675,6117
4343,3835
3633,3706
1104,55791
80306,9644
3843,9972
8659,2098
25886,689
4744,65125
219541,5433
1857,8559
8338,9958
9673,3927
10975,4694
5481,5536
75964,29102
355,55325
27101,3106
3015,5836
26123,51604
1788,79723
5701,5686
11116,1075
27040,653166
1459,805
55553,1488
2886,259215
9524,5861
80270,448834
10016,8904
64400,57617
84069,84656
7316,851425
5599,843
4000,57003
51206,7041
10097,126353
36,51
171024,55054
3066,86
285848,5082
51074,391123
220082,285753
10054,140809
1446,333926
3312,5966
2130,6136
25998,1973
10241,85302
7083,2146
64170,83746
10379,27287
10897,25927
6495,2139
81850,284111
23552,5707
155971,7037
1457,64319
10528,23223
7809,27236
243846,64135
8339,8089
3433,6633
167691,55737
9246,861
10921,55696
84445,126868
55143,332
17886,5756
9820,6626
5987,8648
6284,57402
148932,26524
85451,4691
54880,9054
9770,5530
84733,121504
648,22985
6144,6128
958,5290
65975,3320
10013,2931
79751,728489
56852,5982
5071,1629
1654,56949
10075,6628
3020,8349
3996,219
27339,60625
2648,51514
3066,7153
9463,55337
4223,80270
103910,7786
5796,7006
81,818
25873,51602
114932,147687
51561,25900
2058,6147
5110,6241
20877,9131
1195,25929
55257,7846
1192,10549
7157,4833
6223,201595
7919,1650
2010,6224
9374,6748
56916,57786
4535,4539
120892,11140
1962,66037
3309,51035
6118,10492
23013,6631
24140,51548
3720,5928
3846,5300
1238,26266
51762,7283
10987,3192
6950,9775
5601,4294
6159,7311
16480,25978
110809,5935
7533,387338
5774,6868
7013,154881
675,6776
8667,10987
2272,373
54517,705
3752,7385
13196,23499
7277,347733
6636,6451
59349,80022
2885,90933
5875,6741
155871,5691
3799,5695
2580,1020
10447,10488
10807,351
55681,6207
5307,80778
3295,5599
1026,8315
23559,2137
10526,27161
654364,191
107,10846
132320,9590
6223,6165
7157,26259
387,2011
6193,10767
192111,9978
10075,29062
3224,9666
3383,4869
10218,351
1994,6741
6943,6925
55664,10963
4809,6142
5538,539
10987,10482
1025,11198
52040,5500
1029,79026
55752,6595
10482,200081
1880,9341
1022,2961
1020,3064
55048,143241
10013,22933
55660,55696
57159,220136
4110,51534
2300,57505
10971,22882
10869,84896
2034,56938
6133,29093
3091,1499
9924,55970
10514,497661
5315,9093
408,4792
1017,10179
2787,654364
7325,4780
404710,261734
3796,116540
2316,79666
4356,4190
9820,55506
3280,55502
9368,7386
6733,441509
83894,121457
9051,10445
5626,80824
3190,284365
8353,83443
221,3846
57703,60625
8452,7307
4105,6811
66489,4913
118881,26
124,3033
4842,3308
10992,351
79050,165140
196740,337968
30008,114822
5987,26121
11041,8704
10987,708
30835,3384
7965,5518
55366,811
3980,7156
11321,3312
55646,64969
3040,3043
7003,6722
22088,51160
10250,51747
55342,79698
4627,5579
54708,7314
10120,23191
6134,92856
201516,201516
23291,54764
29126,23047
1654,8220
3676,9688
170762,23165
11151,10096
7979,9352
145508,8481
6925,25852
55704,2773
2626,6667
5892,7517
202333,84062
6204,22980
5184,4597
6390,54940
92689,6251
83633,5705
58509,9879
23635,23648
17248,7323
54414,27163
1509,6366
2885,55234
51259,11070
11281,54535
23291,9742
55660,22985
1411,337880
80007,351
5626,11284
84080,115572
55131,81027
3996,4179
51377,554313
9905,1956
3185,6203
84168,7466
2885,10213
4967,5160
355,7318
11164,29925
3671,2650
2572,2806
57122,56897
23288,63940
3516,84934
8503,8293
54821,3939
51171,55367
22826,57819
6259,1778
9218,4710
196383,402665
4914,80273
29110,79065
1994,6307
6605,9031
8945,4898
1857,9129
6119,6628
66661,8886
84902,2011
3178,9908
13385,84033
4214,55666
11031,5876
7150,6625
4734,11052
6480,9334
5315,7277
10482,9181
50813,10445
2130,5580
8541,24144
6424,2192
30012,155368
1603,7991
2986,5148
64795,23174
2967,5431
26512,25896
5430,2072
2071,5438
51561,149233
64787,6654
2335,7917
5071,5705
1020,900
55829,7415
1017,2934
1528,1543
351,65988
3205,4792
3320,2931
3192,5591
22806,64170
5347,55165
55159,10525
23390,3927
5594,10818
10569,6430
5885,8493
750,8473
11140,79768
6835,389421
7316,9462
80179,2060
200728,23673
84106,4152
3181,3185
9918,10051
2304,2626
10286,9984
9938,81556
28996,26273
2781,5910
5066,5581
10628,67300
10594,6430
1639,22924
7917,4810
5728,3861
57187,8896
440738,6737
4175,6629
3881,353132
1654,6207
10971,5998
23285,3312
4799,55534
2140,6495
10320,84221
55571,151254
7879,26509
1994,960
6866,8518
8353,57459
1831,79666
7023,5111
7428,83743
7150,4839
27335,6176
10106,788
55509,467
5937,51119
84062,10239
55573,3421
55611,6790
8453,5184
9531,3192
23338,283643
7917,8148
23310,84311
3198,340419
4436,58517
2099,5914
8464,2648
7109,2820
1660,84321
8503,5859
6129,9221
4750,11127
10363,9678
10989,6152
25949,6427
227613,7411
1902,7301
4899,10551
1659,79576
29105,58509
6257,6741
79228,988
8452,10949
23327,50488
7157,10467
3981,4683
9718,23186
3608,6430
51143,10949
3066,4613
9515,362857
6879,6882
65008,79184
57332,79019
9197,6541
23595,5001
9759,64753
2099,9343
1894,7534
132884,54901
2101,2521
25886,79031
8726,6159
11116,9611
11193,6626
3984,3024
10554,1374
207,860
7529,55596
57154,10155
51720,7316
23451,6431
4215,6885
6199,6218
6917,79577
2770,6753
7124,23291
2963,9697
65265,10989
133121,54903
3921,7917
1284,5653
6134,51386
3927,375791
6175,6152
672,10499
23065,382
6591,3066
51164,1981
3293,7923
10482,90843
5432,6908
6128,6170
320706,708
10282,136991
840,142
373,115106
92345,3030
71890,224
5515,22994
86,8289
10569,9295
4085,10112
10519,57535
9391,51808
80321,139067
50865,6277
24140,5718
23291,55717
4792,55611
55832,85302
1647,2475
1778,27335
29937,6187
7247,6470
2287,3608
9924,6135
27316,124245
9659,170954
5565,11178
150275,3323
10713,8899
1537,1723
54708,375056
83896,353132
5347,3308
10226,79188
4001,9063
23327,56603
57730,126282
2318,23243
2908,2909
9611,5468
10494,5519
5425,5427
25895,643224
54443,5499
4914,100131017
2739,84264
10253,84959
83548,10466
66591,8536
2898,2901
4914,10056
5727,4245
83894,23499
67200,55722
56376,23093
116540,60488
10075,10465
6627,80145
11196,7328
2801,5333
27232,386682
57617,25822
4914,9836
3315,157
6132,9329
23062,23163
8543,57786
13018,79830
5954,92906
419,10066
2130,5504
51366,57380
8669,8669
6696,25800
3326,728937
156110,5037
5810,4437
2286,230
5435,10623
1398,253980
10987,4869
4946,4947
23619,117144
5694,5708
79132,22803
54903,27291
3938,6714
539,1327
12953,406
55219,353133
3106,3133
23405,6154
57819,58517
3428,57707
30011,10016
10946,1660
2335,5111
466,909
353134,353139
10528,1666
84557,8508
892,26240
1308,1832
9586,83897
9260,139562
6229,6194
155871,7468
5250,4719
11140,11180
799,808
10516,57532
285093,337967
53615,145282
2512,9878
9439,9149
64750,9801
57410,6601
3350,3352
695,695
10128,6202
3428,84271
5331,8867
4277,8302
59287,10956
55311,342945
55093,116173
3185,4697
9217,1650
9656,8697
4223,3551
55832,6234
23592,9774
3692,7155
5591,11338
3178,286887
10270,896
4311,400
4343,1399
1213,2547
23400,3312
988,6427
6222,9188
5521,6198
23786,9027
7157,1627
81030,9658
7316,9493
155807,79711
5601,1386
29086,11315
6157,6732
11224,55131
7157,3308
6714,7490
55723,4796
419,153642
832,10094
1994,55603
23113,7327
26123,5479
9045,6209
7316,855266
170572,51075
8697,51409
84164,65991
84656,163050
4538,4714
2521,23071
27252,57562
11190,7532
155971,25923
80817,84946
26127,54882
170825,25
56086,10771
55093,337973
9322,11316
50850,523
3336,9380
23363,1832
4878,2035
4171,10970
4914,6143
17997,54433
2720,8972
26270,10558
11346,8440
27373,55720
8099,9112
90,94
844224,7336
3060,3062
